Order_ID,Cust_ID,Prod_ID,Cust_Name,City,Order_Date,Email,Amount,Review,Ratings,Delivery_Date
ORD_3153,CUST_0X2211,PROD_0ZM2182,Meera Yadav,chennai,2025-03-19,meer.yadav7590130@outlook.com,70622.8,Broken product,2,2025-03-25
ORD_3154,CUST_0X2212,PROD_0ZM2183,Vivaan Jain,delhi,2024-07-23,viva.jain3171131@rediffmail.com,51852.21,Missing parts,1,2024-07-28
ORD_3155,CUST_0X2213,PROD_0ZM2184,Priya Mehta,pune,2025-02-15,priy.mehta163132@yahoo.com,36258.72,Very durable,4,2025-02-24
ORD_3156,CUST_0X2214,PROD_0ZM2185,Diya Kapoor,Kolkata,2024-12-02,diya.kapoo334133@outlook.com,77001.91,Very satisfied,4,2024-12-03
ORD_3157,CUST_0X2215,PROD_0ZM2186,Aryan Bansal,bengaluru,2024-03-07,arya.bansa5872134@yahoo.com,7514.92,Very satisfied,4,2024-03-10
ORD_3158,CUST_0X2216,PROD_0ZM2187,,Chennai,2024-11-20,raja.mishr1484135@outlook.com,71636.65,Value for money,5,2024-11-27
ORD_3159,CUST_0X2217,PROD_0ZM2188,Varun Verma,delhi,2024-12-16,varu.verma3633136@yahoo.com,31361.6,Product stopped working,1,2024-12-20
ORD_3160,CUST_0X2218,PROD_0ZM2189,Sakshi Nair,Mumbai,2025-09-10,saks.nair8100137@outlook.com,2292.19,Highly recommended,5,2025-09-18
ORD_3161,CUST_0X2219,PROD_0ZM2190,Sakshi Malhotra,pune,2025-05-12,saks.malho612138@outlook.com,30559.77,Broken product,2,2025-05-14
ORD_3162,CUST_0X2220,PROD_0ZM2191,Mohit Yadav,,2024-08-05,mohi.yadav8084139@yahoo.com,57608.82,Would recommend,5,2024-08-13
ORD_3163,CUST_0X2221,PROD_0ZM2192,Nisha Goyal,Lucknow,2025-12-20,nish.goyal126140@yahoo.com,48912.47,Very satisfied,5,2025-12-28
ORD_3164,CUST_0X2222,PROD_0ZM2193,Ayesha Yadav,,2026-01-29,ayes.yadav6499141@gmail.com,43449.75,Excellent purchase,4,2026-02-05
ORD_3165,CUST_0X2223,PROD_0ZM2194,Arjun Gupta,,2025-05-02,arju.gupta4554142@rediffmail.com,57539.47,Very satisfied,4,2025-05-05
ORD_3166,CUST_0X2224,PROD_0ZM2195,Rajat Jain,jaipur,2024-04-27,raja.jain2803143@yahoo.com,25745.28,Overpriced,3,2024-05-01
ORD_3167,CUST_0X2225,PROD_0ZM2196,Karan Saxena,pune,2024-10-12,kara.saxen9278144@yahoo.com,79536.51,Very satisfied,4,2024-10-13
ORD_3168,CUST_0X2226,PROD_0ZM2197,Kabir Iyer,chennai,2025-04-10,kabi.iyer1080145@yahoo.com,54588.71,Very durable,5,2025-04-11
ORD_3169,CUST_0X2227,PROD_0ZM2198,Pooja Malhotra,Delhi,2024-02-09,pooj.malho1075146@yahoo.com,,Average quality,3,2024-02-13
ORD_3170,CUST_0X2228,PROD_0ZM2199,Simran Sinha,,2025-07-12,simr.sinha4263147@yahoo.com,4339.39,Does not seem to last too long,3,2025-07-17
ORD_3171,CUST_0X2229,PROD_0ZM2200,Vivaan Jain,Kolkata,2024-06-08,viva.jain8580148@outlook.com,53152.89,Great product,4,2024-06-14
ORD_3172,CUST_0X2230,PROD_0ZM2201,Diya Yadav,Pune,2025-04-26,diya.yadav3153149@gmail.com,30598.95,Excellent purchase,5,2025-05-02
ORD_3173,CUST_0X2231,PROD_0ZM2202,Simran Sinha,delhi,2024-05-29,simr.sinha8741150@outlook.com,36639.51,Could be better,3,2024-05-30
ORD_3174,CUST_0X2232,PROD_0ZM2203,Tanvi Khanna,Pune,2025-10-17,tanv.khann9186151@rediffmail.com,53906.3,Poor quality,2,2025-10-20
ORD_3175,CUST_0X2233,PROD_0ZM2204,Shreya Patel,,2024-08-06,shre.patel42152@rediffmail.com,,Amazing quality,4,2024-08-09
ORD_3176,CUST_0X2234,PROD_0ZM2205,Ananya Jain,kolkata,2024-11-23,anan.jain859153@outlook.com,68228.03,Very durable,5,2024-11-28
ORD_3177,CUST_0X2235,PROD_0ZM2206,Rajat Mehta,Jaipur,2025-08-04,raja.mehta7096154@rediffmail.com,14767.97,Broken product,1,2025-08-13
ORD_3178,CUST_0X2236,PROD_0ZM2207,Vivaan Chopra,Mumbai,2024-02-02,viva.chopr4499155@gmail.com,36962.73,Very disappointing,2,2024-02-09
ORD_3179,CUST_0X2237,PROD_0ZM2208,Ritika Malhotra,Lucknow,2025-09-07,riti.malho8501156@rediffmail.com,11400.26,Rude behaviour,2,2025-09-12
ORD_3180,CUST_0X2238,PROD_0ZM2209,Vivaan Goyal,Delhi,2026-03-03,viva.goyal8129157@outlook.com,51136.44,Overpriced,3,2026-03-06
ORD_3181,CUST_0X2239,PROD_0ZM2210,Rajat Verma,Mumbai,2025-01-24,raja.verma8484158@gmail.com,42709.71,Could be better,3,2025-01-29
ORD_3182,CUST_0X2240,PROD_0ZM2211,Sneha Patel,Jaipur,2024-03-04,sneh.patel3688159@gmail.com,66458.61,Excellent purchase,5,2024-03-08
ORD_3183,CUST_0X2241,PROD_0ZM2212,Diya Chauhan,pune,2026-04-07,diya.chauh4563160@rediffmail.com,43785.33,Value for money,4,2026-04-09
ORD_3184,CUST_0X2242,PROD_0ZM2213,Anjali Malhotra,pune,2025-01-05,anja.malho8733161@rediffmail.com,32511.1,Very durable,4,2025-01-10
ORD_3185,CUST_0X2243,PROD_0ZM2214,Siddharth Singh,Pune,2026-03-19,sidd.singh5191162@gmail.com,54820.65,Decent product,3,2026-03-25
ORD_3186,CUST_0X2244,PROD_0ZM2215,Akash Joshi,kolkata,2025-03-16,akas.joshi6430163@yahoo.com,42736.61,Highly recommended,5,2025-03-22
ORD_3187,CUST_0X2245,PROD_0ZM2216,Akash Bansal,delhi,2025-04-29,akas.bansa5493164@gmail.com,14396.31,Very satisfied,4,2025-05-05
ORD_3188,CUST_0X2246,PROD_0ZM2217,Simran Arora,bengaluru,2024-08-06,simr.arora9378165@gmail.com,13580.81,Excellent purchase,5,2024-08-09
ORD_3189,CUST_0X2247,PROD_0ZM2218,Arjun Chauhan,delhi,2024-02-25,arju.chauh3706166@rediffmail.com,75695.97,Excellent purchase,4,2024-02-29
ORD_3190,CUST_0X2248,PROD_0ZM2219,Nikhil Reddy,Jaipur,2024-08-04,nikh.reddy1229167@yahoo.com,27597.34,Rude behaviour,2,2024-08-10
ORD_3191,CUST_0X2249,PROD_0ZM2220,Kavya Khanna,hyderabad,2026-06-07,kavy.khann3235168@yahoo.com,18039.58,Would recommend,4,2026-06-16
ORD_3192,CUST_0X2250,PROD_0ZM2221,Aryan Mehta,Kolkata,2024-01-24,arya.mehta5404169@outlook.com,44882.69,Decent product,3,2024-01-31
ORD_3193,CUST_0X2251,PROD_0ZM2222,Akash Reddy,ahmedabad,2026-02-15,akas.reddy1039170@gmail.com,29391.18,Very durable,4,2026-02-23
ORD_3194,CUST_0X2252,PROD_0ZM2223,Ananya Sinha,Jaipur,2025-12-01,anan.sinha466171@rediffmail.com,76509.47,Broken product,1,2025-12-10
ORD_3195,CUST_0X2253,PROD_0ZM2224,Diya Thakur,mumbai,2025-03-09,diya.thaku7087172@gmail.com,20937.95,Wrong product delivered,2,2025-03-15
ORD_3196,CUST_0X2254,PROD_0ZM2225,Anjali Sharma,jaipur,2024-10-03,anja.sharm9718173@outlook.com,61885.66,Very satisfied,5,2024-10-08
ORD_3197,CUST_0X2255,PROD_0ZM2226,Diya Reddy,jaipur,2024-09-15,diya.reddy4112174@yahoo.com,18091.7,Broken product,2,2024-09-19
ORD_3198,CUST_0X2256,PROD_0ZM2227,Shreya Kumar,Bengaluru,2025-10-12,shre.kumar1776175@rediffmail.com,50324.59,Amazing quality,5,2025-10-14
ORD_3199,CUST_0X2257,PROD_0ZM2228,Shreya Kapoor,Kolkata,2024-06-29,shre.kapoo3915176@outlook.com,71530.6,Could be better,3,2024-07-01
ORD_3200,CUST_0X2258,PROD_0ZM2229,Tanvi Shah,hyderabad,2024-03-26,tanv.shah901177@outlook.com,73127.66,Would recommend,4,2024-04-03
ORD_3201,CUST_0X2259,PROD_0ZM2230,Yash Mehta,mumbai,2024-05-25,yash.mehta8524178@yahoo.com,3941.81,Highly recommended,4,2024-06-03
ORD_3202,CUST_0X2260,PROD_0ZM2231,Tanvi Verma,lucknow,2024-03-11,tanv.verma1204179@rediffmail.com,46641.76,Very durable,4,2024-03-16
ORD_3203,CUST_0X2261,PROD_0ZM2232,Ishaan Verma,lucknow,2024-10-07,isha.verma1577180@rediffmail.com,7063.61,Decent product,3,2024-10-13
ORD_3204,CUST_0X2262,PROD_0ZM2233,Nikhil Nair,,2025-02-18,nikh.nair9495181@gmail.com,31683.55,Rude behaviour,2,2025-02-20
ORD_3205,CUST_0X2263,PROD_0ZM2234,Nikhil Sharma,Kolkata,2024-03-24,nikh.sharm1411182@gmail.com,37619.01,Wrong product delivered,1,2024-03-26
ORD_3206,CUST_0X2264,PROD_0ZM2235,Pooja Yadav,delhi,2024-11-01,pooj.yadav556183@rediffmail.com,66242.43,Does not seem to last too long,3,2024-11-05
ORD_3207,CUST_0X2265,PROD_0ZM2236,Aarav Chopra,Hyderabad,2026-06-13,aara.chopr5142184@gmail.com,17484.35,Would recommend,4,2026-06-16
ORD_3208,CUST_0X2266,PROD_0ZM2237,Sakshi Kapoor,bengaluru,2025-12-30,saks.kapoo2099185@gmail.com,49626.49,Very durable,5,2026-01-03
ORD_3209,CUST_0X2267,PROD_0ZM2238,Karan Chopra,ahmedabad,2025-04-07,kara.chopr7250186@gmail.com,38173.28,Excellent purchase,5,2025-04-16
ORD_3210,CUST_0X2268,PROD_0ZM2239,Aryan Thakur,chennai,2026-06-11,arya.thaku4949187@rediffmail.com,19204.28,Would recommend,5,2026-06-18
ORD_3211,CUST_0X2269,PROD_0ZM2240,Ananya Verma,ahmedabad,2025-03-05,anan.verma1087188@gmail.com,68154.43,Very satisfied,5,2025-03-06
ORD_3212,CUST_0X2270,PROD_0ZM2241,Vivaan Kumar,Jaipur,2025-06-21,viva.kumar924189@gmail.com,76792.06,Great product,4,2025-06-26
ORD_3213,CUST_0X2271,PROD_0ZM2242,Anjali Desai,Pune,2024-08-07,anja.desai4841190@rediffmail.com,55830.65,Overpriced,3,2024-08-09
ORD_3214,CUST_0X2272,PROD_0ZM2243,Varun Chauhan,jaipur,2025-11-16,varu.chauh6591191@gmail.com,76040.87,Amazing quality,5,2025-11-18
ORD_3215,CUST_0X2273,PROD_0ZM2244,Rahul Bhatt,Pune,2024-09-22,rahu.bhatt6745192@yahoo.com,62151.43,Great product,4,2024-09-25
ORD_3216,CUST_0X2274,PROD_0ZM2245,Pooja Bhatt,Bengaluru,2024-07-07,pooj.bhatt9833193@gmail.com,30758.0,Very satisfied,4,2024-07-16
ORD_3217,CUST_0X2275,PROD_0ZM2246,Isha Gupta,Ahmedabad,2026-04-30,isha.gupta7438194@rediffmail.com,55747.09,Missing parts,1,2026-05-09
ORD_3218,CUST_0X2276,PROD_0ZM2247,Isha Desai,Mumbai,2024-02-25,isha.desai7615195@rediffmail.com,45006.55,Average quality,3,2024-02-28
ORD_3219,CUST_0X2277,PROD_0ZM2248,Meera Reddy,pune,2024-04-04,meer.reddy1669196@outlook.com,736.78,Very satisfied,4,2024-04-10
ORD_3220,CUST_0X2278,PROD_0ZM2249,Rohan Chopra,Pune,2025-03-14,roha.chopr435197@rediffmail.com,18953.79,Highly recommended,5,2025-03-23
ORD_3221,CUST_0X2279,PROD_0ZM2250,Yash Chopra,Bengaluru,2024-12-16,yash.chopr8484198@outlook.com,32295.05,Very durable,4,2024-12-19
ORD_3222,CUST_0X2280,PROD_0ZM2251,Karan Mehta,lucknow,2026-02-10,kara.mehta9640199@yahoo.com,44681.05,Does not seem to last too long,3,2026-02-17
ORD_3223,CUST_0X2281,PROD_0ZM2252,Priya Sinha,delhi,2024-10-31,priy.sinha1779200@gmail.com,4857.86,Excellent purchase,5,2024-11-06
ORD_3224,CUST_0X2282,PROD_0ZM2253,Tanvi Iyer,Lucknow,2024-06-17,tanv.iyer211201@gmail.com,63425.19,Very disappointing,1,2024-06-25
ORD_3225,CUST_0X2283,PROD_0ZM2254,Ananya Mehta,Bengaluru,2024-07-22,anan.mehta9723202@yahoo.com,35487.68,Okay for the price,3,2024-07-27
ORD_3226,CUST_0X2284,PROD_0ZM2255,Ayesha Desai,Hyderabad,2024-12-23,ayes.desai9401203@yahoo.com,11229.88,Late delivery,1,2025-01-07
ORD_3227,CUST_0X2285,PROD_0ZM2256,Sakshi Sinha,Hyderabad,2025-03-05,saks.sinha8347204@outlook.com,78655.68,Very durable,5,2025-03-10
ORD_3228,CUST_0X2286,PROD_0ZM2257,Diya Malhotra,ahmedabad,2025-05-08,diya.malho5832205@rediffmail.com,58684.45,Very durable,5,2025-05-15
ORD_3229,CUST_0X2287,PROD_0ZM2258,Anjali Arora,kolkata,2025-05-01,anja.arora7897206@rediffmail.com,63768.88,Does not seem to last too long,3,2025-05-07
ORD_3230,CUST_0X2288,PROD_0ZM2259,Aryan Jain,Kolkata,2025-07-02,arya.jain3056207@yahoo.com,14386.45,Amazing quality,5,2025-07-05
ORD_3231,CUST_0X2289,PROD_0ZM2260,Yash Kulkarni,Ahmedabad,2025-12-06,yash.kulka2265208@gmail.com,76648.81,Does not seem to last too long,3,2025-12-08
ORD_3232,CUST_0X2290,PROD_0ZM2261,Mohit Kumar,Pune,2026-03-13,mohi.kumar1001209@yahoo.com,65030.95,Would recommend,5,2026-03-20
ORD_3233,CUST_0X2291,PROD_0ZM2262,Aryan Kulkarni,chennai,2024-06-13,arya.kulka5116210@rediffmail.com,2226.58,Very durable,5,2024-06-14
ORD_3234,CUST_0X2292,PROD_0ZM2263,Aarav Desai,jaipur,2025-12-14,aara.desai8417211@outlook.com,3621.42,Great product,5,2025-12-19
ORD_3235,CUST_0X2293,PROD_0ZM2264,Shreya Jain,chennai,2025-03-23,shre.jain5108212@yahoo.com,58349.91,Wrong product delivered,1,2025-03-27
ORD_3236,CUST_0X2294,PROD_0ZM2265,Shreya Verma,Chennai,2024-12-29,shre.verma2425213@rediffmail.com,76685.21,Would recommend,5,2025-01-01
ORD_3237,CUST_0X2295,PROD_0ZM2266,Aryan Nair,Jaipur,2025-12-10,arya.nair5067214@outlook.com,63985.11,Would recommend,4,2025-12-16
ORD_3238,CUST_0X2296,PROD_0ZM2267,Ananya Thakur,Lucknow,2025-08-07,anan.thaku4778215@outlook.com,16825.85,Decent product,3,2025-08-13
ORD_3239,CUST_0X2297,PROD_0ZM2268,Sakshi Malhotra,Mumbai,2025-02-02,saks.malho142216@yahoo.com,38546.23,Very durable,5,2025-02-11
ORD_3240,CUST_0X2298,PROD_0ZM2269,Shreya Singh,pune,2026-04-22,shre.singh949217@yahoo.com,50746.74,Overpriced,3,2026-04-29
ORD_3241,CUST_0X2299,PROD_0ZM2270,Tanvi Kumar,mumbai,2024-01-11,tanv.kumar8318218@gmail.com,54623.2,Highly recommended,5,2024-01-16
ORD_3242,CUST_0X2300,PROD_0ZM2271,Aditi Kulkarni,Pune,2025-07-28,adit.kulka6925219@outlook.com,22892.17,Broken product,1,2025-08-06
ORD_3243,CUST_0X2301,PROD_0ZM2272,Krishna Malhotra,Mumbai,2026-03-12,kris.malho3211220@yahoo.com,30988.89,Excellent purchase,4,2026-03-20
ORD_3244,CUST_0X2302,PROD_0ZM2273,Diya Chopra,Mumbai,2025-09-03,diya.chopr3307221@gmail.com,40066.84,Highly recommended,4,2025-09-07
ORD_3245,CUST_0X2303,PROD_0ZM2274,Siddharth Iyer,delhi,2024-07-22,sidd.iyer5605222@yahoo.com,36030.55,Very disappointing,1,2024-07-30
ORD_3246,CUST_0X2304,PROD_0ZM2275,Ishaan Arora,mumbai,2024-03-20,isha.arora7804223@rediffmail.com,51523.02,Broken product,2,2024-03-23
ORD_3247,CUST_0X2305,PROD_0ZM2276,,Ahmedabad,2026-01-10,adit.mishr9836224@outlook.com,10552.98,Poor quality,1,2026-01-19
ORD_3248,CUST_0X2306,PROD_0ZM2277,Aarav Bansal,Jaipur,2025-11-14,aara.bansa9486225@outlook.com,73555.44,Highly recommended,4,2025-11-19
ORD_3249,CUST_0X2307,PROD_0ZM2278,Dev Malhotra,Ahmedabad,2025-08-15,dev.malho4919226@rediffmail.com,75986.31,Overpriced,3,2025-08-17
ORD_3250,CUST_0X2308,PROD_0ZM2279,Krishna Khanna,,2025-09-23,kris.khann5394227@yahoo.com,64469.7,Value for money,4,2025-09-26
ORD_3251,CUST_0X2309,PROD_0ZM2280,Manish Sinha,chennai,2024-05-28,mani.sinha1727228@rediffmail.com,43560.5,Could be better,3,2024-05-30
ORD_3252,CUST_0X2310,PROD_0ZM2281,Rohan Kulkarni,,2024-11-27,roha.kulka701229@rediffmail.com,10871.32,Could be better,3,2024-11-29
ORD_3253,CUST_0X2311,PROD_0ZM2282,Aarav Verma,ahmedabad,2025-11-11,aara.verma3604230@gmail.com,16174.45,Highly recommended,5,2025-11-14
ORD_3254,CUST_0X2312,PROD_0ZM2283,Kavya Mishra,hyderabad,2026-04-23,kavy.mishr3664231@yahoo.com,50227.57,Poor quality,1,2026-04-25
ORD_3255,CUST_0X2313,PROD_0ZM2284,Nisha Mehta,lucknow,2026-01-21,nish.mehta7653232@yahoo.com,30297.08,Great product,5,2026-01-22
ORD_3256,CUST_0X2314,PROD_0ZM2285,Nisha Yadav,delhi,2026-01-30,nish.yadav3926233@rediffmail.com,41663.33,Would recommend,5,2026-02-06
ORD_3257,CUST_0X2315,PROD_0ZM2286,Kavya Khanna,Mumbai,2026-04-25,kavy.khann5441234@rediffmail.com,39265.12,Amazing quality,4,2026-04-29
ORD_3258,CUST_0X2316,PROD_0ZM2287,Simran Jain,Jaipur,2026-01-24,simr.jain3373235@rediffmail.com,27731.57,Very satisfied,4,2026-02-02
ORD_3259,CUST_0X2317,PROD_0ZM2288,Rohan Arora,delhi,2026-01-20,roha.arora3028236@gmail.com,61401.41,Highly recommended,5,2026-01-27
ORD_3260,CUST_0X2318,PROD_0ZM2289,Sneha Sinha,jaipur,2024-11-20,sneh.sinha5954237@gmail.com,53279.55,Missing parts,2,2024-11-23
ORD_3261,CUST_0X2319,PROD_0ZM2290,Shreya Iyer,kolkata,2024-01-15,shre.iyer1218238@outlook.com,72008.16,Late delivery,1,2024-02-01
ORD_3262,CUST_0X2320,PROD_0ZM2291,Nikhil Mehta,delhi,2024-06-03,nikh.mehta501239@gmail.com,25803.74,Product stopped working,2,2024-06-09
ORD_3263,CUST_0X2321,PROD_0ZM2292,,chennai,2025-04-14,riya.gupta2343240@outlook.com,38809.9,Amazing quality,5,2025-04-21
ORD_3264,CUST_0X2322,PROD_0ZM2293,Aditya Agarwal,lucknow,2024-05-31,adit.agarw7225241@yahoo.com,69046.47,Late delivery,1,2024-06-10
ORD_3265,CUST_0X2323,PROD_0ZM2294,,Pune,2025-05-26,viva.chopr9605242@outlook.com,11567.17,Very durable,4,2025-05-28
ORD_3266,CUST_0X2324,PROD_0ZM2295,Manish Singh,bengaluru,2026-06-04,mani.singh729243@gmail.com,30716.54,Very satisfied,5,2026-06-13
ORD_3267,CUST_0X2325,PROD_0ZM2296,Krishna Chopra,mumbai,2024-11-20,kris.chopr3272244@yahoo.com,58418.59,Value for money,5,2024-11-27
ORD_3268,CUST_0X2326,PROD_0ZM2297,Siddharth Goyal,,2024-04-26,sidd.goyal4664245@yahoo.com,44040.05,Great product,4,2024-04-29
ORD_3269,CUST_0X2327,PROD_0ZM2298,Kavya Mehta,lucknow,2026-03-22,kavy.mehta3597246@outlook.com,76835.98,Product stopped working,1,2026-03-30
ORD_3270,CUST_0X2328,PROD_0ZM2299,Krishna Shah,lucknow,2025-11-21,kris.shah2865247@outlook.com,5253.09,Highly recommended,5,2025-11-25
ORD_3271,CUST_0X2329,PROD_0ZM2300,Ishaan Chopra,Kolkata,2025-02-20,isha.chopr9095248@yahoo.com,,Value for money,4,2025-02-24
ORD_3272,CUST_0X2330,PROD_0ZM2301,Ritika Nair,bengaluru,2024-09-26,riti.nair2935249@yahoo.com,76543.94,Late delivery,1,2024-10-06
ORD_3273,CUST_0X2331,PROD_0ZM2302,Sneha Desai,pune,2025-06-17,sneh.desai362250@yahoo.com,30907.36,Wrong product delivered,1,2025-06-20
ORD_3274,CUST_0X2332,PROD_0ZM2303,Vivaan Saxena,lucknow,2026-01-09,viva.saxen4299251@gmail.com,59331.37,Value for money,5,2026-01-12
ORD_3275,CUST_0X2333,PROD_0ZM2304,Siddharth Nair,Bengaluru,2024-01-04,sidd.nair353252@yahoo.com,58677.85,Would recommend,4,2024-01-10
ORD_3276,CUST_0X2334,PROD_0ZM2305,Priya Mehta,mumbai,2025-04-06,priy.mehta6218253@gmail.com,51300.53,Would recommend,5,2025-04-10
ORD_3277,CUST_0X2335,PROD_0ZM2306,Arjun Singh,jaipur,2026-05-02,arju.singh5554254@yahoo.com,19069.09,Highly recommended,5,2026-05-05
ORD_3278,CUST_0X2336,PROD_0ZM2307,Aditi Kapoor,mumbai,2026-05-27,adit.kapoo5008255@rediffmail.com,52334.91,Very durable,4,2026-05-31
ORD_3279,CUST_0X2337,PROD_0ZM2308,Kabir Saxena,pune,2024-05-08,kabi.saxen3944256@outlook.com,25752.26,Value for money,4,2024-05-13
ORD_3280,CUST_0X2338,PROD_0ZM2309,Ayesha Kulkarni,pune,2025-10-11,ayes.kulka6110257@yahoo.com,33546.46,Does not seem to last too long,3,2025-10-19
ORD_3281,CUST_0X2339,PROD_0ZM2310,Simran Bansal,Pune,2025-04-05,simr.bansa8643258@rediffmail.com,51639.6,Could be better,3,2025-04-13
ORD_3282,CUST_0X2340,PROD_0ZM2311,Mohit Agarwal,,2025-10-16,mohi.agarw1081259@gmail.com,13092.62,Overpriced,3,2025-10-23
ORD_3283,CUST_0X2341,PROD_0ZM2312,Akash Singh,Hyderabad,2025-08-15,akas.singh2376260@yahoo.com,,Amazing quality,5,2025-08-16
ORD_3284,CUST_0X2342,PROD_0ZM2313,Arjun Jain,Kolkata,2024-04-09,arju.jain3117261@yahoo.com,21030.83,Very durable,4,2024-04-14
ORD_3285,CUST_0X2343,PROD_0ZM2314,Shreya Shah,chennai,2024-02-07,shre.shah8735262@rediffmail.com,48974.78,Very satisfied,5,2024-02-09
ORD_3286,CUST_0X2344,PROD_0ZM2315,Tanvi Kumar,chennai,2024-08-11,tanv.kumar6141263@outlook.com,71483.1,Overpriced,3,2024-08-19
ORD_3287,CUST_0X2345,PROD_0ZM2316,Arjun Khanna,,2026-02-02,arju.khann9833264@rediffmail.com,,Great product,4,2026-02-05
ORD_3288,CUST_0X2346,PROD_0ZM2317,Aarav Saxena,Jaipur,2024-07-11,aara.saxen4016265@gmail.com,5776.62,Very satisfied,4,2024-07-12
ORD_3289,CUST_0X2347,PROD_0ZM2318,Ishaan Agarwal,pune,2025-03-06,isha.agarw9632266@yahoo.com,19869.85,Very durable,4,2025-03-14
ORD_3290,CUST_0X2348,PROD_0ZM2319,Ritika Yadav,pune,2025-12-14,riti.yadav8783267@outlook.com,57557.42,Very satisfied,4,2025-12-18
ORD_3291,CUST_0X2349,PROD_0ZM2320,Kabir Singh,Delhi,2025-07-13,kabi.singh2444268@outlook.com,56691.91,Product stopped working,2,2025-07-19
ORD_3292,CUST_0X2350,PROD_0ZM2321,Vivaan Kapoor,,2026-03-03,viva.kapoo4059269@gmail.com,46450.37,Highly recommended,4,2026-03-12
ORD_3293,CUST_0X2351,PROD_0ZM2322,Siddharth Iyer,kolkata,2024-06-19,sidd.iyer4598270@yahoo.com,10627.33,Rude behaviour,1,2024-06-20
ORD_3294,CUST_0X2352,PROD_0ZM2323,Mohit Gupta,Pune,2025-09-07,mohi.gupta8337271@rediffmail.com,60269.37,Could be better,3,2025-09-09
ORD_3295,CUST_0X2353,PROD_0ZM2324,Sneha Bhatt,Pune,2025-01-21,sneh.bhatt3438272@gmail.com,63500.04,Highly recommended,4,2025-01-28
ORD_3296,CUST_0X2354,PROD_0ZM2325,Rahul Agarwal,mumbai,2024-08-09,rahu.agarw7721273@gmail.com,43928.76,Great product,4,2024-08-12
ORD_3297,CUST_0X2355,PROD_0ZM2326,Meera Yadav,Hyderabad,2024-12-22,meer.yadav2753274@rediffmail.com,70693.04,Great product,5,2024-12-27
ORD_3298,CUST_0X2356,PROD_0ZM2327,Tanvi Goyal,pune,2024-08-02,tanv.goyal8352275@outlook.com,48605.08,Very satisfied,4,2024-08-10
ORD_3299,CUST_0X2357,PROD_0ZM2328,Manish Gupta,Hyderabad,2024-07-14,mani.gupta8178276@rediffmail.com,28075.17,Very satisfied,5,2024-07-18
ORD_3300,CUST_0X2358,PROD_0ZM2329,Simran Jain,Bengaluru,2025-11-26,simr.jain2942277@outlook.com,,Very durable,4,2025-12-02
ORD_3301,CUST_0X2359,PROD_0ZM2330,Aryan Khanna,Kolkata,2025-08-13,arya.khann6135278@rediffmail.com,19096.31,Highly recommended,4,2025-08-22
ORD_3302,CUST_0X2360,PROD_0ZM2331,Kavya Khanna,Lucknow,2024-01-15,kavy.khann8116279@rediffmail.com,73959.35,Very disappointing,1,2024-01-16
ORD_3303,CUST_0X2361,PROD_0ZM2332,Aryan Mishra,Hyderabad,2025-01-14,arya.mishr4406280@rediffmail.com,1583.49,Rude behaviour,2,2025-01-19
ORD_3304,CUST_0X2362,PROD_0ZM2333,Aditya Bansal,Chennai,2026-04-13,adit.bansa9577281@gmail.com,73819.06,Overpriced,3,2026-04-15
ORD_3305,CUST_0X2363,PROD_0ZM2334,Riya Mishra,Chennai,2025-01-07,riya.mishr3404282@yahoo.com,8936.57,Very durable,4,2025-01-09
ORD_3306,CUST_0X2364,PROD_0ZM2335,Manish Malhotra,Delhi,2024-01-17,mani.malho3335283@rediffmail.com,70111.05,Wrong product delivered,1,2024-01-20
ORD_3307,CUST_0X2365,PROD_0ZM2336,Rajat Reddy,ahmedabad,2024-11-05,raja.reddy3850284@rediffmail.com,69786.13,Rude behaviour,2,2024-11-07
ORD_3308,CUST_0X2366,PROD_0ZM2337,Arjun Kumar,Chennai,2024-11-10,arju.kumar3591285@outlook.com,62359.8,Decent product,3,2024-11-13
ORD_3309,CUST_0X2367,PROD_0ZM2338,Rohan Gupta,Chennai,2025-05-29,roha.gupta6973286@rediffmail.com,53187.87,Very durable,5,2025-05-31
ORD_3310,CUST_0X2368,PROD_0ZM2339,Diya Sinha,kolkata,2026-04-18,diya.sinha9371287@yahoo.com,16067.39,Does not seem to last too long,3,2026-04-23
ORD_3311,CUST_0X2369,PROD_0ZM2340,Simran Saxena,,2026-06-07,simr.saxen6139288@outlook.com,4723.75,Value for money,4,2026-06-11
ORD_3312,CUST_0X2370,PROD_0ZM2341,Anjali Malhotra,kolkata,2024-05-07,anja.malho9030289@gmail.com,46208.62,Poor quality,2,2024-05-15
ORD_3313,CUST_0X2371,PROD_0ZM2342,Ayesha Verma,Jaipur,2025-12-17,ayes.verma2210290@gmail.com,16991.28,Would recommend,4,2025-12-25
ORD_3314,CUST_0X2372,PROD_0ZM2343,Kavya Arora,Delhi,2025-05-26,kavy.arora4844291@rediffmail.com,48774.04,Decent product,3,2025-05-28
ORD_3315,CUST_0X2373,PROD_0ZM2344,Pooja Saxena,kolkata,2025-10-26,pooj.saxen8510292@outlook.com,31946.0,Late delivery,2,2025-11-15
ORD_3316,CUST_0X2374,PROD_0ZM2345,Simran Joshi,Ahmedabad,2025-04-11,simr.joshi3781293@gmail.com,58594.08,Highly recommended,4,2025-04-13
ORD_3317,CUST_0X2375,PROD_0ZM2346,Sneha Reddy,Ahmedabad,2025-02-27,sneh.reddy7632294@outlook.com,12760.88,Rude behaviour,1,2025-03-07
